X.IncMSE,IncNodePurity,
pubyear,35.64305805,6.627336425
citationsyr,17.3657348,3.751728979
trophic_invader,14.53521198,2.290171674
sentiment,13.51632665,5.01451165
journal_category,12.62030134,2.47716344
impactfactor,10.20897997,3.603470281
habitat_type,9.806939853,1.604005774
FWS_NOAA,8.764756521,0.572264842
fund_NSF,5.363352486,0.583961109
EPA_USDA_conserv,5.174721163,0.604562465
yiabs,2.592840565,3.600622138
last_author_english,-0.266601984,0.384591176
study_type,-1.79321786,0.409499319
X.IncMSE,IncNodePurity,
pubyear,34.12590024,6.591777469
citationsyr,16.0116651,3.971494511
sentiment,13.57479021,4.845632656
journal_category,13.41086624,2.367247571
trophic_invader,12.88600414,2.368951588
impactfactor,9.477363753,3.665350837
habitat_type,9.20685261,1.727410894
FWS_NOAA,8.811585912,0.525232571
fund_NSF,6.820895089,0.642237519
EPA_USDA_conserv,5.201971927,0.615833393
yiabs,3.289894856,3.621305988
last_author_english,0.246569305,0.373519484
study_type,-4.924127153,0.436696642
X.IncMSE,IncNodePurity,
pubyear,35.14929401,6.924331101
citationsyr,16.87572592,3.751898159
trophic_invader,14.90801074,2.405888215
sentiment,13.73021306,5.164605585
journal_category,13.70185798,2.482577619
impactfactor,9.934964454,3.551389108
FWS_NOAA,9.110851487,0.541068675
habitat_type,7.930657489,1.611053911
fund_NSF,7.235613547,0.593754012
yiabs,5.451617647,3.587622658
EPA_USDA_conserv,3.980564922,0.655399327
last_author_english,0.94874855,0.363649499
study_type,-3.662299816,0.437309655
X.IncMSE,IncNodePurity,
pubyear,32.13799753,6.578326059
citationsyr,15.75583397,4.065126455
trophic_invader,14.55533349,2.411376366
sentiment,14.19944281,5.119587951
journal_category,12.20105599,2.369536926
impactfactor,10.16023609,3.489912932
habitat_type,8.846442137,1.620995785
FWS_NOAA,8.387291943,0.547907933
fund_NSF,6.694043867,0.627143772
yiabs,5.362969777,3.671964251
EPA_USDA_conserv,3.870026381,0.640928158
last_author_english,-0.149630598,0.361475037
study_type,-1.638787566,0.420564058
X.IncMSE,IncNodePurity,
